,Time (q:q+length),q:q+length,Time (0:0+length),0:0+length,Time (2016+q:2016+q+length),2016+q:2016+q+length
213,2020-01-03T04:00:02.000000000Z,5,2020-01-03T03:50:02.000000000Z,12,2020-02-19T11:20:02.000000000Z,15
214,2020-01-03T04:05:02.000000000Z,2,2020-01-03T03:55:02.000000000Z,9,2020-02-19T11:25:02.000000000Z,16
215,2020-01-03T04:10:02.000000000Z,3,2020-01-03T04:00:02.000000000Z,5,2020-02-19T11:30:02.000000000Z,12
216,2020-01-03T04:15:02.000000000Z,2,2020-01-03T04:05:02.000000000Z,2,2020-02-19T11:35:02.000000000Z,8
217,2020-01-03T04:20:02.000000000Z,0,2020-01-03T04:10:02.000000000Z,3,2020-02-19T11:40:02.000000000Z,7
218,2020-01-03T04:25:02.000000000Z,1,2020-01-03T04:15:02.000000000Z,2,2020-02-19T11:45:02.000000000Z,5
219,2020-01-03T04:30:02.000000000Z,0,2020-01-03T04:20:02.000000000Z,0,2020-02-19T11:50:02.000000000Z,4
220,2020-01-03T04:35:02.000000000Z,3,2020-01-03T04:25:02.000000000Z,1,2020-02-19T11:55:02.000000000Z,3
221,2020-01-03T04:40:02.000000000Z,2,2020-01-03T04:30:02.000000000Z,0,2020-02-19T12:00:02.000000000Z,1
222,2020-01-03T04:45:02.000000000Z,1,2020-01-03T04:35:02.000000000Z,3,2020-02-19T12:05:02.000000000Z,0
223,2020-01-03T04:50:02.000000000Z,2,2020-01-03T04:40:02.000000000Z,2,2020-02-19T12:10:02.000000000Z,0
224,2020-01-03T04:55:02.000000000Z,0,2020-01-03T04:45:02.000000000Z,1,2020-02-19T12:15:02.000000000Z,1
225,2020-01-03T05:00:02.000000000Z,5,2020-01-03T04:50:02.000000000Z,2,2020-02-19T12:20:02.000000000Z,6
226,2020-01-03T05:05:02.000000000Z,3,2020-01-03T04:55:02.000000000Z,0,2020-02-19T12:25:02.000000000Z,9
227,2020-01-03T05:10:02.000000000Z,4,2020-01-03T05:00:02.000000000Z,5,2020-02-19T12:30:02.000000000Z,6
228,2020-01-03T05:15:02.000000000Z,2,2020-01-03T05:05:02.000000000Z,3,2020-02-19T12:35:03.000000000Z,4
229,2020-01-03T05:20:02.000000000Z,0,2020-01-03T05:10:02.000000000Z,4,2020-02-19T12:40:02.000000000Z,2
230,2020-01-03T05:25:02.000000000Z,0,2020-01-03T05:15:02.000000000Z,2,2020-02-19T12:45:02.000000000Z,2
231,2020-01-03T05:30:02.000000000Z,2,2020-01-03T05:20:02.000000000Z,0,2020-02-19T12:50:02.000000000Z,1
232,2020-01-03T05:35:02.000000000Z,0,2020-01-03T05:25:02.000000000Z,0,2020-02-19T12:55:02.000000000Z,3
233,2020-01-03T05:40:02.000000000Z,0,2020-01-03T05:30:02.000000000Z,2,2020-02-19T13:00:02.000000000Z,0
234,2020-01-03T05:45:02.000000000Z,2,2020-01-03T05:35:02.000000000Z,0,2020-02-19T13:05:02.000000000Z,0
235,2020-01-03T05:50:02.000000000Z,0,2020-01-03T05:40:02.000000000Z,0,2020-02-19T13:10:02.000000000Z,1
236,2020-01-03T05:55:02.000000000Z,1,2020-01-03T05:45:02.000000000Z,2,2020-02-19T13:15:02.000000000Z,3
237,2020-01-03T06:00:02.000000000Z,0,2020-01-03T05:50:02.000000000Z,0,2020-02-19T13:20:02.000000000Z,7
238,2020-01-03T06:05:02.000000000Z,0,2020-01-03T05:55:02.000000000Z,1,2020-02-19T13:25:02.000000000Z,10
239,2020-01-03T06:10:02.000000000Z,0,2020-01-03T06:00:02.000000000Z,0,2020-02-19T13:30:02.000000000Z,8
240,2020-01-03T06:15:02.000000000Z,0,2020-01-03T06:05:02.000000000Z,0,2020-02-19T13:35:02.000000000Z,8
241,2020-01-03T06:20:02.000000000Z,0,2020-01-03T06:10:02.000000000Z,0,2020-02-19T13:40:02.000000000Z,7
242,2020-01-03T06:25:02.000000000Z,0,2020-01-03T06:15:02.000000000Z,0,2020-02-19T13:45:02.000000000Z,9
243,2020-01-03T06:30:02.000000000Z,0,2020-01-03T06:20:02.000000000Z,0,2020-02-19T13:50:02.000000000Z,7
244,2020-01-03T06:35:02.000000000Z,0,2020-01-03T06:25:02.000000000Z,0,2020-02-19T13:55:02.000000000Z,5
245,2020-01-03T06:40:02.000000000Z,0,2020-01-03T06:30:02.000000000Z,0,2020-02-19T14:00:02.000000000Z,3
246,2020-01-03T06:45:02.000000000Z,2,2020-01-03T06:35:02.000000000Z,0,2020-02-19T14:05:02.000000000Z,4
247,2020-01-03T06:50:02.000000000Z,2,2020-01-03T06:40:02.000000000Z,0,2020-02-19T14:10:03.000000000Z,8
248,2020-01-03T06:55:02.000000000Z,2,2020-01-03T06:45:02.000000000Z,2,2020-02-19T14:15:02.000000000Z,8
249,2020-01-03T07:00:02.000000000Z,2,2020-01-03T06:50:02.000000000Z,2,2020-02-19T14:20:02.000000000Z,7
250,2020-01-03T07:05:02.000000000Z,2,2020-01-03T06:55:02.000000000Z,2,2020-02-19T14:25:02.000000000Z,7
251,2020-01-03T07:10:02.000000000Z,3,2020-01-03T07:00:02.000000000Z,2,2020-02-19T14:30:02.000000000Z,6
252,2020-01-03T07:15:02.000000000Z,3,2020-01-03T07:05:02.000000000Z,2,2020-02-19T14:35:02.000000000Z,4
253,2020-01-03T07:20:02.000000000Z,3,2020-01-03T07:10:02.000000000Z,3,2020-02-19T14:40:02.000000000Z,1
254,2020-01-03T07:25:02.000000000Z,0,2020-01-03T07:15:02.000000000Z,3,2020-02-19T14:45:03.000000000Z,2
255,2020-01-03T07:30:02.000000000Z,0,2020-01-03T07:20:02.000000000Z,3,2020-02-19T14:50:03.000000000Z,2
256,2020-01-03T07:35:02.000000000Z,1,2020-01-03T07:25:02.000000000Z,0,2020-02-19T14:55:02.000000000Z,2
257,2020-01-03T07:40:02.000000000Z,0,2020-01-03T07:30:02.000000000Z,0,2020-02-19T15:00:02.000000000Z,1
258,2020-01-03T07:45:02.000000000Z,2,2020-01-03T07:35:02.000000000Z,1,2020-02-19T15:05:02.000000000Z,2
259,2020-01-03T07:50:02.000000000Z,1,2020-01-03T07:40:02.000000000Z,0,2020-02-19T15:10:02.000000000Z,3
260,2020-01-03T07:55:02.000000000Z,0,2020-01-03T07:45:02.000000000Z,2,2020-02-19T15:15:02.000000000Z,3
261,2020-01-03T08:00:02.000000000Z,2,2020-01-03T07:50:02.000000000Z,1,2020-02-19T15:20:02.000000000Z,3
262,2020-01-03T08:05:02.000000000Z,2,2020-01-03T07:55:02.000000000Z,0,2020-02-19T15:25:03.000000000Z,2
263,2020-01-03T08:10:02.000000000Z,2,2020-01-03T08:00:02.000000000Z,2,2020-02-19T15:30:02.000000000Z,2
264,2020-01-03T08:15:02.000000000Z,1,2020-01-03T08:05:02.000000000Z,2,2020-02-19T15:35:02.000000000Z,2
265,2020-01-03T08:20:02.000000000Z,1,2020-01-03T08:10:02.000000000Z,2,2020-02-19T15:40:02.000000000Z,1
266,2020-01-03T08:25:02.000000000Z,0,2020-01-03T08:15:02.000000000Z,1,2020-02-19T15:45:27.000000000Z,1
267,2020-01-03T08:30:02.000000000Z,0,2020-01-03T08:20:02.000000000Z,1,2020-02-19T15:50:02.000000000Z,0
268,2020-01-03T08:35:02.000000000Z,0,2020-01-03T08:25:02.000000000Z,0,2020-02-19T15:55:02.000000000Z,0
269,2020-01-03T08:40:02.000000000Z,0,2020-01-03T08:30:02.000000000Z,0,2020-02-19T16:00:02.000000000Z,0
270,2020-01-03T08:45:02.000000000Z,0,2020-01-03T08:35:02.000000000Z,0,2020-02-19T16:05:02.000000000Z,1
271,2020-01-03T08:50:02.000000000Z,0,2020-01-03T08:40:02.000000000Z,0,2020-02-19T16:10:02.000000000Z,0
272,2020-01-03T08:55:02.000000000Z,2,2020-01-03T08:45:02.000000000Z,0,2020-02-19T16:15:02.000000000Z,1
273,2020-01-03T09:00:02.000000000Z,2,2020-01-03T08:50:02.000000000Z,0,2020-02-19T16:20:02.000000000Z,2
274,2020-01-03T09:05:02.000000000Z,0,2020-01-03T08:55:02.000000000Z,2,2020-02-19T16:25:02.000000000Z,4
275,2020-01-03T09:10:02.000000000Z,1,2020-01-03T09:00:02.000000000Z,2,2020-02-19T16:30:02.000000000Z,4
276,2020-01-03T09:15:02.000000000Z,1,2020-01-03T09:05:02.000000000Z,0,2020-02-19T16:35:02.000000000Z,4
277,2020-01-03T09:20:02.000000000Z,1,2020-01-03T09:10:02.000000000Z,1,2020-02-19T16:40:03.000000000Z,4
278,2020-01-03T09:25:02.000000000Z,1,2020-01-03T09:15:02.000000000Z,1,2020-02-19T16:45:02.000000000Z,4
279,2020-01-03T09:30:02.000000000Z,1,2020-01-03T09:20:02.000000000Z,1,2020-02-19T16:50:02.000000000Z,3
280,2020-01-03T09:35:02.000000000Z,0,2020-01-03T09:25:02.000000000Z,1,2020-02-19T16:55:02.000000000Z,3
281,2020-01-03T09:40:02.000000000Z,1,2020-01-03T09:30:02.000000000Z,1,2020-02-19T17:00:02.000000000Z,3
282,2020-01-03T09:45:02.000000000Z,2,2020-01-03T09:35:02.000000000Z,0,2020-02-19T17:05:02.000000000Z,3
283,2020-01-03T09:50:02.000000000Z,2,2020-01-03T09:40:02.000000000Z,1,2020-02-19T17:10:03.000000000Z,3
284,2020-01-03T09:55:02.000000000Z,1,2020-01-03T09:45:02.000000000Z,2,2020-02-19T17:15:02.000000000Z,3
285,2020-01-03T10:00:02.000000000Z,2,2020-01-03T09:50:02.000000000Z,2,2020-02-19T17:20:02.000000000Z,3
286,2020-01-03T10:05:02.000000000Z,2,2020-01-03T09:55:02.000000000Z,1,2020-02-19T17:25:02.000000000Z,2
287,2020-01-03T10:10:02.000000000Z,2,2020-01-03T10:00:02.000000000Z,2,2020-02-19T17:30:02.000000000Z,2
288,2020-01-03T10:15:02.000000000Z,2,2020-01-03T10:05:02.000000000Z,2,2020-02-19T17:35:02.000000000Z,2
289,2020-01-03T10:20:02.000000000Z,3,2020-01-03T10:10:02.000000000Z,2,2020-02-19T17:40:02.000000000Z,2
290,2020-01-03T10:25:02.000000000Z,3,2020-01-03T10:15:02.000000000Z,2,2020-02-19T17:45:03.000000000Z,2
291,2020-01-03T10:30:02.000000000Z,4,2020-01-03T10:20:02.000000000Z,3,2020-02-19T17:50:02.000000000Z,2
292,2020-01-03T10:35:02.000000000Z,4,2020-01-03T10:25:02.000000000Z,3,2020-02-19T17:55:02.000000000Z,2
293,2020-01-03T10:40:02.000000000Z,4,2020-01-03T10:30:02.000000000Z,4,2020-02-19T18:00:02.000000000Z,2
294,2020-01-03T10:45:02.000000000Z,4,2020-01-03T10:35:02.000000000Z,4,2020-02-19T18:05:02.000000000Z,2
295,2020-01-03T10:50:02.000000000Z,4,2020-01-03T10:40:02.000000000Z,4,2020-02-19T18:10:02.000000000Z,2
296,2020-01-03T10:55:02.000000000Z,4,2020-01-03T10:45:02.000000000Z,4,2020-02-19T18:15:02.000000000Z,2
297,2020-01-03T11:00:02.000000000Z,4,2020-01-03T10:50:02.000000000Z,4,2020-02-19T18:20:02.000000000Z,2
298,2020-01-03T11:05:02.000000000Z,4,2020-01-03T10:55:02.000000000Z,4,2020-02-19T18:25:02.000000000Z,2
299,2020-01-03T11:10:02.000000000Z,4,2020-01-03T11:00:02.000000000Z,4,2020-02-19T18:30:02.000000000Z,2
300,2020-01-03T11:15:02.000000000Z,4,2020-01-03T11:05:02.000000000Z,4,2020-02-19T18:35:02.000000000Z,2
301,2020-01-03T11:20:03.000000000Z,4,2020-01-03T11:10:02.000000000Z,4,2020-02-19T18:40:02.000000000Z,2
302,2020-01-03T11:25:02.000000000Z,4,2020-01-03T11:15:02.000000000Z,4,2020-02-19T18:45:02.000000000Z,2
303,2020-01-03T11:30:02.000000000Z,4,2020-01-03T11:20:03.000000000Z,4,2020-02-19T18:50:02.000000000Z,2
304,2020-01-03T11:35:02.000000000Z,4,2020-01-03T11:25:02.000000000Z,4,2020-02-19T18:55:02.000000000Z,2
305,2020-01-03T11:40:02.000000000Z,4,2020-01-03T11:30:02.000000000Z,4,2020-02-19T19:00:02.000000000Z,2
306,2020-01-03T11:45:02.000000000Z,4,2020-01-03T11:35:02.000000000Z,4,2020-02-19T19:05:02.000000000Z,2
307,2020-01-03T11:50:02.000000000Z,4,2020-01-03T11:40:02.000000000Z,4,2020-02-19T19:10:02.000000000Z,2
308,2020-01-03T11:55:02.000000000Z,4,2020-01-03T11:45:02.000000000Z,4,2020-02-19T19:15:02.000000000Z,2
309,2020-01-03T12:00:02.000000000Z,4,2020-01-03T11:50:02.000000000Z,4,2020-02-19T19:20:02.000000000Z,2
310,2020-01-03T12:05:02.000000000Z,4,2020-01-03T11:55:02.000000000Z,4,2020-02-19T19:25:02.000000000Z,2
311,2020-01-03T12:10:02.000000000Z,4,2020-01-03T12:00:02.000000000Z,4,2020-02-19T19:30:02.000000000Z,2
312,2020-01-03T12:15:02.000000000Z,4,2020-01-03T12:05:02.000000000Z,4,2020-02-19T19:35:02.000000000Z,2
313,2020-01-03T12:20:03.000000000Z,4,2020-01-03T12:10:02.000000000Z,4,2020-02-19T19:40:02.000000000Z,2
314,2020-01-03T12:25:02.000000000Z,4,2020-01-03T12:15:02.000000000Z,4,2020-02-19T19:45:02.000000000Z,2
315,2020-01-03T12:30:02.000000000Z,4,2020-01-03T12:20:03.000000000Z,4,2020-02-19T19:50:02.000000000Z,2
316,2020-01-03T12:35:02.000000000Z,4,2020-01-03T12:25:02.000000000Z,4,2020-02-19T19:55:02.000000000Z,2
317,2020-01-03T12:40:02.000000000Z,4,2020-01-03T12:30:02.000000000Z,4,2020-02-19T20:00:02.000000000Z,2
318,2020-01-03T12:45:02.000000000Z,4,2020-01-03T12:35:02.000000000Z,4,2020-02-19T20:05:02.000000000Z,2
319,2020-01-03T12:50:02.000000000Z,4,2020-01-03T12:40:02.000000000Z,4,2020-02-19T20:10:02.000000000Z,2
320,2020-01-03T12:55:02.000000000Z,4,2020-01-03T12:45:02.000000000Z,4,2020-02-19T20:15:02.000000000Z,2
321,2020-01-03T13:00:02.000000000Z,4,2020-01-03T12:50:02.000000000Z,4,2020-02-19T20:20:02.000000000Z,2
322,2020-01-03T13:05:02.000000000Z,4,2020-01-03T12:55:02.000000000Z,4,2020-02-19T20:25:02.000000000Z,2
323,2020-01-03T13:10:02.000000000Z,4,2020-01-03T13:00:02.000000000Z,4,2020-02-19T20:30:02.000000000Z,2
324,2020-01-03T13:15:02.000000000Z,4,2020-01-03T13:05:02.000000000Z,4,2020-02-19T20:35:02.000000000Z,2
325,2020-01-03T13:20:02.000000000Z,4,2020-01-03T13:10:02.000000000Z,4,2020-02-19T20:40:02.000000000Z,2
326,2020-01-03T13:25:02.000000000Z,4,2020-01-03T13:15:02.000000000Z,4,2020-02-19T20:45:02.000000000Z,2
327,2020-01-03T13:30:02.000000000Z,4,2020-01-03T13:20:02.000000000Z,4,2020-02-19T20:50:02.000000000Z,2
328,2020-01-03T13:35:02.000000000Z,4,2020-01-03T13:25:02.000000000Z,4,2020-02-19T20:55:02.000000000Z,2
329,2020-01-03T13:40:02.000000000Z,4,2020-01-03T13:30:02.000000000Z,4,2020-02-19T21:00:02.000000000Z,2
330,2020-01-03T13:45:02.000000000Z,4,2020-01-03T13:35:02.000000000Z,4,2020-02-19T21:05:02.000000000Z,2
331,2020-01-03T13:50:02.000000000Z,4,2020-01-03T13:40:02.000000000Z,4,2020-02-19T21:10:27.000000000Z,2
332,2020-01-03T13:55:02.000000000Z,4,2020-01-03T13:45:02.000000000Z,4,2020-02-19T21:15:02.000000000Z,2
333,2020-01-03T14:00:02.000000000Z,4,2020-01-03T13:50:02.000000000Z,4,2020-02-19T21:20:02.000000000Z,2
334,2020-01-03T14:05:02.000000000Z,4,2020-01-03T13:55:02.000000000Z,4,2020-02-19T21:25:02.000000000Z,2
335,2020-01-03T14:10:03.000000000Z,4,2020-01-03T14:00:02.000000000Z,4,2020-02-19T21:30:02.000000000Z,2
336,2020-01-03T14:15:02.000000000Z,4,2020-01-03T14:05:02.000000000Z,4,2020-02-19T21:35:02.000000000Z,2
337,2020-01-03T14:20:02.000000000Z,4,2020-01-03T14:10:03.000000000Z,4,2020-02-19T21:40:02.000000000Z,2
338,2020-01-03T14:25:02.000000000Z,4,2020-01-03T14:15:02.000000000Z,4,2020-02-19T21:45:02.000000000Z,2
339,2020-01-03T14:30:02.000000000Z,4,2020-01-03T14:20:02.000000000Z,4,2020-02-19T21:50:02.000000000Z,2
340,2020-01-03T14:35:02.000000000Z,4,2020-01-03T14:25:02.000000000Z,4,2020-02-19T21:55:02.000000000Z,2
341,2020-01-03T14:40:02.000000000Z,4,2020-01-03T14:30:02.000000000Z,4,2020-02-19T22:00:02.000000000Z,2
342,2020-01-03T14:45:02.000000000Z,4,2020-01-03T14:35:02.000000000Z,4,2020-02-19T22:05:02.000000000Z,2
343,2020-01-03T14:50:02.000000000Z,4,2020-01-03T14:40:02.000000000Z,4,2020-02-19T22:10:02.000000000Z,2
344,2020-01-03T14:55:02.000000000Z,4,2020-01-03T14:45:02.000000000Z,4,2020-02-19T22:15:27.000000000Z,2
345,2020-01-03T15:00:03.000000000Z,4,2020-01-03T14:50:02.000000000Z,4,2020-02-19T22:20:02.000000000Z,2
346,2020-01-03T15:05:02.000000000Z,4,2020-01-03T14:55:02.000000000Z,4,2020-02-19T22:25:02.000000000Z,2
347,2020-01-03T15:10:02.000000000Z,4,2020-01-03T15:00:03.000000000Z,4,2020-02-19T22:30:02.000000000Z,2
348,2020-01-03T15:15:02.000000000Z,4,2020-01-03T15:05:02.000000000Z,4,2020-02-19T22:35:02.000000000Z,2
349,2020-01-03T15:20:02.000000000Z,4,2020-01-03T15:10:02.000000000Z,4,2020-02-19T22:40:02.000000000Z,2
350,2020-01-03T15:25:02.000000000Z,4,2020-01-03T15:15:02.000000000Z,4,2020-02-19T22:45:02.000000000Z,4
351,2020-01-03T15:30:02.000000000Z,5,2020-01-03T15:20:02.000000000Z,4,2020-02-19T22:50:02.000000000Z,4
352,2020-01-03T15:35:02.000000000Z,6,2020-01-03T15:25:02.000000000Z,4,2020-02-19T22:55:02.000000000Z,4
353,2020-01-03T15:40:02.000000000Z,7,2020-01-03T15:30:02.000000000Z,5,2020-02-19T23:00:02.000000000Z,5
354,2020-01-03T15:45:02.000000000Z,9,2020-01-03T15:35:02.000000000Z,6,2020-02-19T23:05:03.000000000Z,6
355,2020-01-03T15:50:02.000000000Z,9,2020-01-03T15:40:02.000000000Z,7,2020-02-19T23:10:02.000000000Z,6
356,2020-01-03T15:55:02.000000000Z,10,2020-01-03T15:45:02.000000000Z,9,2020-02-19T23:15:02.000000000Z,7
357,2020-01-03T16:00:02.000000000Z,10,2020-01-03T15:50:02.000000000Z,9,2020-02-19T23:20:02.000000000Z,7
358,2020-01-03T16:05:02.000000000Z,13,2020-01-03T15:55:02.000000000Z,10,2020-02-19T23:25:01.000000000Z,7
359,2020-01-03T16:10:02.000000000Z,14,2020-01-03T16:00:02.000000000Z,10,2020-02-19T23:30:02.000000000Z,7
360,2020-01-03T16:15:02.000000000Z,16,2020-01-03T16:05:02.000000000Z,13,2020-02-19T23:35:02.000000000Z,8
361,2020-01-03T16:20:02.000000000Z,4,2020-01-03T16:10:02.000000000Z,14,2020-02-19T23:40:02.000000000Z,10
362,2020-01-03T16:25:02.000000000Z,4,2020-01-03T16:15:02.000000000Z,16,2020-02-19T23:45:02.000000000Z,10
363,2020-01-03T16:30:02.000000000Z,0,2020-01-03T16:20:02.000000000Z,4,2020-02-19T23:50:02.000000000Z,10
364,2020-01-03T16:35:02.000000000Z,5,2020-01-03T16:25:02.000000000Z,4,2020-02-19T23:55:02.000000000Z,11
365,2020-01-03T16:40:02.000000000Z,7,2020-01-03T16:30:02.000000000Z,0,2020-02-20T00:00:02.000000000Z,17
366,2020-01-03T16:45:02.000000000Z,8,2020-01-03T16:35:02.000000000Z,5,2020-02-20T00:05:02.000000000Z,18
367,2020-01-03T16:50:02.000000000Z,9,2020-01-03T16:40:02.000000000Z,7,2020-02-20T00:10:02.000000000Z,16
368,2020-01-03T16:55:02.000000000Z,10,2020-01-03T16:45:02.000000000Z,8,2020-02-20T00:15:02.000000000Z,13
369,2020-01-03T17:00:02.000000000Z,7,2020-01-03T16:50:02.000000000Z,9,2020-02-20T00:20:02.000000000Z,15
370,2020-01-03T17:05:02.000000000Z,4,2020-01-03T16:55:02.000000000Z,10,2020-02-20T00:25:02.000000000Z,16
371,2020-01-03T17:10:02.000000000Z,2,2020-01-03T17:00:02.000000000Z,7,2020-02-20T00:30:02.000000000Z,15
372,2020-01-03T17:15:02.000000000Z,0,2020-01-03T17:05:02.000000000Z,4,2020-02-20T00:35:02.000000000Z,15
373,2020-01-03T17:20:02.000000000Z,0,2020-01-03T17:10:02.000000000Z,2,2020-02-20T00:40:02.000000000Z,15
374,2020-01-03T17:25:02.000000000Z,2,2020-01-03T17:15:02.000000000Z,0,2020-02-20T00:45:03.000000000Z,13
375,2020-01-03T17:30:02.000000000Z,2,2020-01-03T17:20:02.000000000Z,0,2020-02-20T00:50:03.000000000Z,13
376,2020-01-03T17:35:02.000000000Z,1,2020-01-03T17:25:02.000000000Z,2,2020-02-20T00:55:02.000000000Z,13
377,2020-01-03T17:40:02.000000000Z,4,2020-01-03T17:30:02.000000000Z,2,2020-02-20T01:00:02.000000000Z,12
378,2020-01-03T17:45:02.000000000Z,4,2020-01-03T17:35:02.000000000Z,1,2020-02-20T01:05:02.000000000Z,13
379,2020-01-03T17:50:02.000000000Z,0,2020-01-03T17:40:02.000000000Z,4,2020-02-20T01:10:02.000000000Z,10
380,2020-01-03T17:55:02.000000000Z,0,2020-01-03T17:45:02.000000000Z,4,2020-02-20T01:15:02.000000000Z,5
381,2020-01-03T18:00:02.000000000Z,6,2020-01-03T17:50:02.000000000Z,0,2020-02-20T01:20:02.000000000Z,7
382,2020-01-03T18:05:02.000000000Z,7,2020-01-03T17:55:02.000000000Z,0,2020-02-20T01:25:02.000000000Z,6
383,2020-01-03T18:10:02.000000000Z,7,2020-01-03T18:00:02.000000000Z,6,2020-02-20T01:30:02.000000000Z,5
384,2020-01-03T18:15:02.000000000Z,5,2020-01-03T18:05:02.000000000Z,7,2020-02-20T01:35:02.000000000Z,7
385,2020-01-03T18:20:02.000000000Z,6,2020-01-03T18:10:02.000000000Z,7,2020-02-20T01:40:02.000000000Z,9
386,2020-01-03T18:25:02.000000000Z,14,2020-01-03T18:15:02.000000000Z,5,2020-02-20T01:45:02.000000000Z,9
387,2020-01-03T18:30:02.000000000Z,14,2020-01-03T18:20:02.000000000Z,6,2020-02-20T01:50:02.000000000Z,8
388,2020-01-03T18:35:02.000000000Z,9,2020-01-03T18:25:02.000000000Z,14,2020-02-20T01:55:02.000000000Z,7
389,2020-01-03T18:40:02.000000000Z,18,2020-01-03T18:30:02.000000000Z,14,2020-02-20T02:00:02.000000000Z,6
390,2020-01-03T18:45:02.000000000Z,18,2020-01-03T18:35:02.000000000Z,9,2020-02-20T02:05:02.000000000Z,2
391,2020-01-03T18:50:02.000000000Z,24,2020-01-03T18:40:02.000000000Z,18,2020-02-20T02:10:02.000000000Z,3
392,2020-01-03T18:55:02.000000000Z,25,2020-01-03T18:45:02.000000000Z,18,2020-02-20T02:15:02.000000000Z,10
393,2020-01-03T19:00:02.000000000Z,27,2020-01-03T18:50:02.000000000Z,24,2020-02-20T02:20:02.000000000Z,6
394,2020-01-03T19:05:02.000000000Z,24,2020-01-03T18:55:02.000000000Z,25,2020-02-20T02:25:02.000000000Z,8
395,2020-01-03T19:10:02.000000000Z,25,2020-01-03T19:00:02.000000000Z,27,2020-02-20T02:30:02.000000000Z,11
396,2020-01-03T19:15:02.000000000Z,28,2020-01-03T19:05:02.000000000Z,24,2020-02-20T02:35:02.000000000Z,11
397,2020-01-03T19:20:02.000000000Z,29,2020-01-03T19:10:02.000000000Z,25,2020-02-20T02:40:02.000000000Z,12
398,2020-01-03T19:25:02.000000000Z,27,2020-01-03T19:15:02.000000000Z,28,2020-02-20T02:45:02.000000000Z,15
399,2020-01-03T19:30:02.000000000Z,30,2020-01-03T19:20:02.000000000Z,29,2020-02-20T02:50:02.000000000Z,19
400,2020-01-03T19:35:02.000000000Z,31,2020-01-03T19:25:02.000000000Z,27,2020-02-20T02:55:02.000000000Z,22
401,2020-01-03T19:40:02.000000000Z,28,2020-01-03T19:30:02.000000000Z,30,2020-02-20T03:00:27.000000000Z,24
402,2020-01-03T19:45:02.000000000Z,32,2020-01-03T19:35:02.000000000Z,31,2020-02-20T03:05:02.000000000Z,25
403,2020-01-03T19:50:02.000000000Z,33,2020-01-03T19:40:02.000000000Z,28,2020-02-20T03:10:02.000000000Z,24
404,2020-01-03T19:55:02.000000000Z,33,2020-01-03T19:45:02.000000000Z,32,2020-02-20T03:15:02.000000000Z,23
405,2020-01-03T20:00:02.000000000Z,35,2020-01-03T19:50:02.000000000Z,33,2020-02-20T03:20:02.000000000Z,26
406,2020-01-03T20:05:02.000000000Z,34,2020-01-03T19:55:02.000000000Z,33,2020-02-20T03:25:02.000000000Z,26
407,2020-01-03T20:10:02.000000000Z,35,2020-01-03T20:00:02.000000000Z,35,2020-02-20T03:30:02.000000000Z,26
408,2020-01-03T20:15:02.000000000Z,35,2020-01-03T20:05:02.000000000Z,34,2020-02-20T03:35:02.000000000Z,28
409,2020-01-03T20:20:02.000000000Z,35,2020-01-03T20:10:02.000000000Z,35,2020-02-20T03:40:02.000000000Z,29
410,2020-01-03T20:25:02.000000000Z,34,2020-01-03T20:15:02.000000000Z,35,2020-02-20T03:45:02.000000000Z,29
411,2020-01-03T20:30:02.000000000Z,36,2020-01-03T20:20:02.000000000Z,35,2020-02-20T03:50:02.000000000Z,29
412,2020-01-03T20:35:02.000000000Z,36,2020-01-03T20:25:02.000000000Z,34,2020-02-20T03:55:02.000000000Z,29
413,2020-01-03T20:40:02.000000000Z,35,2020-01-03T20:30:02.000000000Z,36,2020-02-20T04:00:02.000000000Z,29
414,2020-01-03T20:45:02.000000000Z,33,2020-01-03T20:35:02.000000000Z,36,2020-02-20T04:05:02.000000000Z,29
415,2020-01-03T20:50:02.000000000Z,33,2020-01-03T20:40:02.000000000Z,35,2020-02-20T04:10:02.000000000Z,29
416,2020-01-03T20:55:02.000000000Z,32,2020-01-03T20:45:02.000000000Z,33,2020-02-20T04:15:02.000000000Z,28
417,2020-01-03T21:00:02.000000000Z,34,2020-01-03T20:50:02.000000000Z,33,2020-02-20T04:20:02.000000000Z,28
418,2020-01-03T21:05:02.000000000Z,34,2020-01-03T20:55:02.000000000Z,32,2020-02-20T04:25:02.000000000Z,29
419,2020-01-03T21:10:02.000000000Z,34,2020-01-03T21:00:02.000000000Z,34,2020-02-20T04:30:02.000000000Z,28
420,2020-01-03T21:15:02.000000000Z,32,2020-01-03T21:05:02.000000000Z,34,2020-02-20T04:35:02.000000000Z,28
421,2020-01-03T21:20:02.000000000Z,32,2020-01-03T21:10:02.000000000Z,34,2020-02-20T04:40:02.000000000Z,28
422,2020-01-03T21:25:02.000000000Z,32,2020-01-03T21:15:02.000000000Z,32,2020-02-20T04:45:02.000000000Z,28
423,2020-01-03T21:30:02.000000000Z,32,2020-01-03T21:20:02.000000000Z,32,2020-02-20T04:50:02.000000000Z,28
424,2020-01-03T21:35:02.000000000Z,32,2020-01-03T21:25:02.000000000Z,32,2020-02-20T04:55:02.000000000Z,27
425,2020-01-03T21:40:03.000000000Z,29,2020-01-03T21:30:02.000000000Z,32,2020-02-20T05:00:02.000000000Z,28
426,2020-01-03T21:45:02.000000000Z,29,2020-01-03T21:35:02.000000000Z,32,2020-02-20T05:05:02.000000000Z,28
